id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2
939,2022,Mumbai,2022-04-16,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Mumbai Indians,35,0,KL Rahul,Wankhede Stadium,Umpire A,Umpire B
940,2022,Mumbai,2022-04-09,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,44,0,SR Watson,Wankhede Stadium,Umpire A,Umpire B
941,2022,Jaipur,2022-04-14,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Punjab Kings,77,0,Q de Kock,Sawai Mansingh Stadium,Umpire A,Umpire B
942,2022,Jaipur,2022-04-18,Gujarat Titans,Delhi Capitals,Gujarat Titans,bat,normal,0,Delhi Capitals,61,0,SR Watson,Sawai Mansingh Stadium,Umpire A,Umpire B
943,2022,Jaipur,2022-04-06,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Gujarat Titans,7,0,G Gambhir,Sawai Mansingh Stadium,Umpire A,Umpire B
944,2022,Chennai,2022-04-02,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,KA Pollard,MA Chidambaram Stadium,Umpire A,Umpire B
945,2022,Bangalore,2022-04-07,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,bat,normal,0,Gujarat Titans,6,0,AM Rahane,M Chinnaswamy Stadium,Umpire A,Umpire B
946,2022,Bangalore,2022-04-20,Kolkata Knight Riders,Punjab Kings,Punjab Kings,bat,normal,0,Punjab Kings,42,0,KA Pollard,M Chinnaswamy Stadium,Umpire A,Umpire B
947,2022,Chennai,2022-04-21,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,MS Dhoni,MA Chidambaram Stadium,Umpire A,Umpire B
948,2022,Bangalore,2022-04-26,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,Umpire A,Umpire B
949,2022,Pune,2022-04-16,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,60,0,HH Pandya,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
950,2022,Delhi,2022-04-06,Punjab Kings,Chennai Super Kings,Punjab Kings,field,normal,0,Chennai Super Kings,0,6,AM Rahane,Arun Jaitley Stadium,Umpire A,Umpire B
951,2022,Kolkata,2022-04-01,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,V Kohli,Eden Gardens,Umpire A,Umpire B
952,2022,Pune,2022-04-12,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,34,0,KS Williamson,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
953,2022,Kolkata,2022-04-23,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Kolkata Knight Riders,27,0,G Gambhir,Eden Gardens,Umpire A,Umpire B
954,2022,Chennai,2022-04-23,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,normal,0,Punjab Kings,16,0,Q de Kock,MA Chidambaram Stadium,Umpire A,Umpire B
955,2022,Bangalore,2022-04-15,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,66,0,AB de Villiers,M Chinnaswamy Stadium,Umpire A,Umpire B
956,2022,Jaipur,2022-04-23,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Mumbai Indians,0,7,AM Rahane,Sawai Mansingh Stadium,Umpire A,Umpire B
957,2022,Bangalore,2022-04-02,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,normal,0,Royal Challengers Bangalore,30,0,DA Warner,M Chinnaswamy Stadium,Umpire A,Umpire B
958,2022,Bangalore,2022-04-10,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,normal,0,Sunrisers Hyderabad,0,3,IS Sodhi,M Chinnaswamy Stadium,Umpire A,Umpire B
959,2022,Kolkata,2022-04-20,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,69,0,RG Sharma,Eden Gardens,Umpire A,Umpire B
960,2022,Jaipur,2022-04-03,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,normal,0,Rajasthan Royals,40,0,RR Pant,Sawai Mansingh Stadium,Umpire A,Umpire B
961,2022,Pune,2022-04-23,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,62,0,PP Shaw,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
962,2022,Kolkata,2022-04-24,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,25,0,KL Rahul,Eden Gardens,Umpire A,Umpire B
963,2022,Chennai,2022-04-12,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,67,0,MS Dhoni,MA Chidambaram Stadium,Umpire A,Umpire B
964,2022,Ahmedabad,2022-04-01,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,RG Sharma,Narendra Modi Stadium,Umpire A,Umpire B
965,2022,Ahmedabad,2022-04-29,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,SR Watson,Narendra Modi Stadium,Umpire A,Umpire B
966,2022,Chennai,2022-04-04,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,3,0,KA Pollard,MA Chidambaram Stadium,Umpire A,Umpire B
967,2022,Delhi,2022-04-16,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,normal,0,Mumbai Indians,26,0,MS Dhoni,Arun Jaitley Stadium,Umpire A,Umpire B
968,2022,Mumbai,2022-04-20,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,JM Bairstow,Wankhede Stadium,Umpire A,Umpire B
969,2022,Hyderabad,2022-04-12,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
970,2022,Kolkata,2022-04-23,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,0,7,MS Dhoni,Eden Gardens,Umpire A,Umpire B
971,2022,Kolkata,2022-04-17,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,63,0,KL Rahul,Eden Gardens,Umpire A,Umpire B
972,2022,Hyderabad,2022-04-19,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,46,0,AM Rahane,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
973,2022,Bangalore,2022-04-25,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,DA Warner,M Chinnaswamy Stadium,Umpire A,Umpire B
974,2022,Ahmedabad,2022-04-02,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,0,7,RR Pant,Narendra Modi Stadium,Umpire A,Umpire B
975,2022,Kolkata,2022-04-01,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,CH Gayle,Eden Gardens,Umpire A,Umpire B
976,2022,Ahmedabad,2022-04-29,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,24,0,AB de Villiers,Narendra Modi Stadium,Umpire A,Umpire B
977,2022,Chennai,2022-04-21,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,no result,0,,0,0,G Gambhir,MA Chidambaram Stadium,Umpire A,Umpire B
978,2022,Kolkata,2022-04-18,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,Q de Kock,Eden Gardens,Umpire A,Umpire B
979,2022,Kolkata,2022-04-03,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,normal,0,Punjab Kings,44,0,PP Shaw,Eden Gardens,Umpire A,Umpire B
980,2022,Pune,2022-04-08,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,1,HH Pandya,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
981,2022,Hyderabad,2022-04-05,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,SR Watson,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
982,2022,Pune,2022-04-04,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,67,0,G Gambhir,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
983,2022,Chennai,2022-04-05,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Royal Challengers Bangalore,0,7,MS Dhoni,MA Chidambaram Stadium,Umpire A,Umpire B
984,2022,Bangalore,2022-04-06,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,bat,normal,0,Gujarat Titans,68,0,IS Sodhi,M Chinnaswamy Stadium,Umpire A,Umpire B
985,2022,Chennai,2022-04-19,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,0,7,G Gambhir,MA Chidambaram Stadium,Umpire A,Umpire B
986,2022,Ahmedabad,2022-04-28,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,field,normal,0,Gujarat Titans,0,8,Q de Kock,Narendra Modi Stadium,Umpire A,Umpire B
987,2022,Chennai,2022-04-26,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,no result,0,,0,0,MS Dhoni,MA Chidambaram Stadium,Umpire A,Umpire B
988,2022,Mumbai,2022-04-14,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,65,0,RR Pant,Wankhede Stadium,Umpire A,Umpire B
989,2022,Jaipur,2022-04-08,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,no result,0,,0,0,HH Pandya,Sawai Mansingh Stadium,Umpire A,Umpire B
990,2022,Bangalore,2022-04-17,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,normal,0,Mumbai Indians,17,0,RR Pant,M Chinnaswamy Stadium,Umpire A,Umpire B
991,2022,Hyderabad,2022-04-29,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Punjab Kings,0,6,DA Warner,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
992,2022,Pune,2022-04-07,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,bat,normal,0,Lucknow Super Giants,24,0,Q de Kock,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
993,2022,Mumbai,2022-04-13,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,field,normal,0,Royal Challengers Bangalore,0,9,KA Pollard,Wankhede Stadium,Umpire A,Umpire B
994,2022,Kolkata,2022-04-02,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Royal Challengers Bangalore,16,0,CH Gayle,Eden Gardens,Umpire A,Umpire B
995,2022,Chennai,2022-04-02,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,bat,normal,0,Lucknow Super Giants,29,0,RG Sharma,MA Chidambaram Stadium,Umpire A,Umpire B
996,2022,Mumbai,2022-04-25,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,0,6,G Gambhir,Wankhede Stadium,Umpire A,Umpire B
997,2022,Jaipur,2022-04-06,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,bat,no result,0,,0,0,RG Sharma,Sawai Mansingh Stadium,Umpire A,Umpire B
998,2022,Bangalore,2022-04-28,Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Kolkata Knight Riders,0,4,S Dhawan,M Chinnaswamy Stadium,Umpire A,Umpire B
999,2022,Mumbai,2022-04-02,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,normal,0,Delhi Capitals,0,2,V Kohli,Wankhede Stadium,Umpire A,Umpire B
1000,2022,Chennai,2022-04-04,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,bat,normal,0,Kolkata Knight Riders,38,0,AB de Villiers,MA Chidambaram Stadium,Umpire A,Umpire B
1001,2022,Mumbai,2022-04-29,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,no result,0,,0,0,AM Rahane,Wankhede Stadium,Umpire A,Umpire B
1002,2022,Hyderabad,2022-04-19,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,field,normal,0,Gujarat Titans,0,7,KS Williamson,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
1003,2022,Delhi,2022-04-23,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,0,6,KS Williamson,Arun Jaitley Stadium,Umpire A,Umpire B
1004,2022,Mohali,2022-04-26,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,14,0,JM Bairstow,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
1005,2022,Mumbai,2022-04-13,Rajasthan Royals,Punjab Kings,Rajasthan Royals,bat,normal,0,Rajasthan Royals,40,0,PP Shaw,Wankhede Stadium,Umpire A,Umpire B
1006,2023,Jaipur,2023-04-25,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,bat,no result,0,,0,0,S Dhawan,Sawai Mansingh Stadium,Umpire A,Umpire B
1007,2023,Chennai,2023-04-27,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Punjab Kings,0,3,KA Pollard,MA Chidambaram Stadium,Umpire A,Umpire B
1008,2023,Mohali,2023-04-12,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,no result,0,,0,0,DA Warner,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
1009,2023,Mumbai,2023-04-21,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,bat,normal,0,Sunrisers Hyderabad,21,0,RR Pant,Wankhede Stadium,Umpire A,Umpire B
1010,2023,Ahmedabad,2023-04-28,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,2,MS Dhoni,Narendra Modi Stadium,Umpire A,Umpire B
1011,2023,Chennai,2023-04-22,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,no result,0,,0,0,G Gambhir,MA Chidambaram Stadium,Umpire A,Umpire B
1012,2023,Chennai,2023-04-04,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,bat,no result,0,,0,0,AM Rahane,MA Chidambaram Stadium,Umpire A,Umpire B
1013,2023,Mohali,2023-04-04,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,34,0,MS Dhoni,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
1014,2023,Jaipur,2023-04-09,Lucknow Super Giants,Chennai Super Kings,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,4,RG Sharma,Sawai Mansingh Stadium,Umpire A,Umpire B
1015,2023,Ahmedabad,2023-04-19,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,normal,0,Royal Challengers Bangalore,55,0,DA Warner,Narendra Modi Stadium,Umpire A,Umpire B
1016,2023,Kolkata,2023-04-03,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,field,normal,0,Mumbai Indians,0,1,RR Pant,Eden Gardens,Umpire A,Umpire B
1017,2023,Ahmedabad,2023-04-23,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,KS Williamson,Narendra Modi Stadium,Umpire A,Umpire B
1018,2023,Pune,2023-04-04,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,4,S Dhawan,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
1019,2023,Mumbai,2023-04-12,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Chennai Super Kings,0,1,MS Dhoni,Wankhede Stadium,Umpire A,Umpire B
1020,2023,Ahmedabad,2023-04-19,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,2,AB de Villiers,Narendra Modi Stadium,Umpire A,Umpire B
1021,2023,Chennai,2023-04-17,Gujarat Titans,Delhi Capitals,Gujarat Titans,field,normal,0,Gujarat Titans,0,4,V Kohli,MA Chidambaram Stadium,Umpire A,Umpire B
1022,2023,Delhi,2023-04-09,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,32,0,S Dhawan,Arun Jaitley Stadium,Umpire A,Umpire B
1023,2023,Jaipur,2023-04-10,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Delhi Capitals,20,0,KL Rahul,Sawai Mansingh Stadium,Umpire A,Umpire B
1024,2023,Pune,2023-04-15,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,0,4,KS Williamson,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
1025,2023,Bangalore,2023-04-16,Punjab Kings,Delhi Capitals,Punjab Kings,bat,normal,0,Punjab Kings,30,0,MS Dhoni,M Chinnaswamy Stadium,Umpire A,Umpire B
1026,2023,Mohali,2023-04-28,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,normal,0,Mumbai Indians,0,2,KS Williamson,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
1027,2023,Delhi,2023-04-14,Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,normal,0,Punjab Kings,0,3,AM Rahane,Arun Jaitley Stadium,Umpire A,Umpire B
1028,2023,Jaipur,2023-04-04,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,11,0,S Dhawan,Sawai Mansingh Stadium,Umpire A,Umpire B
1029,2023,Delhi,2023-04-06,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,0,4,KL Rahul,Arun Jaitley Stadium,Umpire A,Umpire B
1030,2023,Mumbai,2023-04-19,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,HH Pandya,Wankhede Stadium,Umpire A,Umpire B
1031,2023,Ahmedabad,2023-04-23,Rajasthan Royals,Gujarat Titans,Gujarat Titans,bat,normal,0,Rajasthan Royals,41,0,MS Dhoni,Narendra Modi Stadium,Umpire A,Umpire B
1032,2023,Mumbai,2023-04-02,Delhi Capitals,Gujarat Titans,Delhi Capitals,field,normal,0,Gujarat Titans,0,5,DA Warner,Wankhede Stadium,Umpire A,Umpire B
1033,2023,Kolkata,2023-04-20,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,78,0,PP Shaw,Eden Gardens,Umpire A,Umpire B
1034,2023,Pune,2023-04-25,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,DA Warner,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
1035,2023,Ahmedabad,2023-04-04,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Punjab Kings,35,0,KL Rahul,Narendra Modi Stadium,Umpire A,Umpire B
1036,2023,Mumbai,2023-04-27,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,16,0,HH Pandya,Wankhede Stadium,Umpire A,Umpire B
1037,2023,Pune,2023-04-23,Mumbai Indians,Gujarat Titans,Mumbai Indians,bat,normal,0,Mumbai Indians,32,0,RG Sharma,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
1038,2023,Jaipur,2023-04-27,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,bat,no result,0,,0,0,S Dhawan,Sawai Mansingh Stadium,Umpire A,Umpire B
1039,2023,Ahmedabad,2023-04-16,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,48,0,AM Rahane,Narendra Modi Stadium,Umpire A,Umpire B
1040,2023,Jaipur,2023-04-07,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,normal,0,Gujarat Titans,74,0,RG Sharma,Sawai Mansingh Stadium,Umpire A,Umpire B
1041,2023,Hyderabad,2023-04-13,Mumbai Indians,Lucknow Super Giants,Lucknow Super Giants,bat,normal,0,Mumbai Indians,7,0,MS Dhoni,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
1042,2023,Delhi,2023-04-06,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,SR Watson,Arun Jaitley Stadium,Umpire A,Umpire B
1043,2023,Hyderabad,2023-04-17,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,normal,0,Delhi Capitals,0,6,S Dhawan,Rajiv Gandhi International Cricket Stadium,Umpire A,Umpire B
1044,2023,Mumbai,2023-04-02,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,bat,normal,0,Gujarat Titans,38,0,KA Pollard,Wankhede Stadium,Umpire A,Umpire B
1045,2023,Mumbai,2023-04-04,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,0,6,S Dhawan,Wankhede Stadium,Umpire A,Umpire B
1046,2023,Bangalore,2023-04-25,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,44,0,SK Raina,M Chinnaswamy Stadium,Umpire A,Umpire B
1047,2023,Ahmedabad,2023-04-24,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,bat,normal,0,Chennai Super Kings,26,0,G Gambhir,Narendra Modi Stadium,Umpire A,Umpire B
1048,2023,Kolkata,2023-04-18,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Delhi Capitals,9,0,AM Rahane,Eden Gardens,Umpire A,Umpire B
1049,2023,Mumbai,2023-04-18,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,normal,0,Mumbai Indians,8,0,SK Raina,Wankhede Stadium,Umpire A,Umpire B
1050,2023,Bangalore,2023-04-23,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,no result,0,,0,0,CH Gayle,M Chinnaswamy Stadium,Umpire A,Umpire B
1051,2023,Kolkata,2023-04-16,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Q de Kock,Eden Gardens,Umpire A,Umpire B
1052,2023,Bangalore,2023-04-27,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,36,0,V Kohli,M Chinnaswamy Stadium,Umpire A,Umpire B
1053,2023,Mumbai,2023-04-12,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,bat,normal,0,Punjab Kings,35,0,AM Rahane,Wankhede Stadium,Umpire A,Umpire B
1054,2023,Pune,2023-04-27,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,1,AM Rahane,Maharashtra Cricket Association Stadium,Umpire A,Umpire B
1055,2023,Jaipur,2023-04-26,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,52,0,Q de Kock,Sawai Mansingh Stadium,Umpire A,Umpire B
1056,2023,Chennai,2023-04-02,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Punjab Kings,0,7,SK Raina,MA Chidambaram Stadium,Umpire A,Umpire B
1057,2023,Jaipur,2023-04-06,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,normal,0,Punjab Kings,0,3,SK Raina,Sawai Mansingh Stadium,Umpire A,Umpire B
1058,2023,Bangalore,2023-04-14,Gujarat Titans,Chennai Super Kings,Gujarat Titans,bat,normal,0,Gujarat Titans,42,0,AM Rahane,M Chinnaswamy Stadium,Umpire A,Umpire B
1059,2023,Delhi,2023-04-08,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,normal,0,Mumbai Indians,0,3,KL Rahul,Arun Jaitley Stadium,Umpire A,Umpire B
1060,2023,Ahmedabad,2023-04-17,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AB de Villiers,Narendra Modi Stadium,Umpire A,Umpire B
1061,2023,Jaipur,2023-04-26,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,field,normal,0,Lucknow Super Giants,0,3,SR Watson,Sawai Mansingh Stadium,Umpire A,Umpire B
1062,2023,Mohali,2023-04-14,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,normal,0,Kolkata Knight Riders,33,0,AM Rahane,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
1063,2023,Mumbai,2023-04-06,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,17,0,RG Sharma,Wankhede Stadium,Umpire A,Umpire B
1064,2023,Mohali,2023-04-06,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,0,5,KS Williamson,Punjab Cricket Association IS Bindra Stadium,Umpire A,Umpire B
